x,y,phenotype,dataset
3.8420227,13.554895,Diseased,26
14.361971,0.709152,Diseased,26
13.301929,-0.12692377,Diseased,26
2.6742828,16.479208,Diseased,26
15.764997,-0.84709954,Diseased,26
15.979098,0.58806837,Diseased,26
3.7728815,15.734176,Diseased,26
1.2172395,15.370632,Diseased,26
13.354288,1.4393221,Diseased,26
-1.2093084,16.845877,Diseased,26
12.768317,0.5946566,Diseased,26
11.612971,-0.8352087,Diseased,26
-2.6368918,-9.961395,Diseased,26
-3.5360024,12.249522,Diseased,26
3.6710083,17.630287,Control,81
3.8866904,15.250002,Diseased,26
14.341439,1.475673,Diseased,26
13.607385,-0.0041765925,Diseased,26
-4.700875,13.963236,Diseased,26
13.279589,1.1787968,Diseased,26
14.478992,-1.1042598,Diseased,26
14.401968,0.1873135,Diseased,26
-1.8182214,14.76587,Diseased,26
11.932912,-1.7495102,Diseased,26
12.091097,-1.5286734,Diseased,26
-0.42912754,17.206438,Diseased,26
16.387152,1.0653042,Diseased,26
13.760857,-2.5175242,Diseased,26
13.451735,-2.5382328,Diseased,26
14.743385,-1.4538125,Diseased,26
1.8150533,14.569726,Diseased,26
14.300902,0.38342276,Diseased,26
13.457077,-2.028976,Diseased,26
13.740547,-1.7487127,Diseased,26
-1.2171947,17.395931,Diseased,26
13.396934,0.9994589,Diseased,26
-2.8723571,13.446242,Diseased,26
-5.2504478,9.503522,Diseased,26
13.153415,0.5128395,Diseased,26
12.097403,-0.46298152,Diseased,26
1.9563696,18.605204,Diseased,26
3.6874866,10.474988,Diseased,52
15.0982,1.2955351,Diseased,26
-4.852346,1.7949883,Diseased,26
14.3352785,-0.27266434,Diseased,26
12.466904,1.4788727,Diseased,26
-5.0347,12.021726,Diseased,26
3.1465333,18.570227,Control,81
15.300432,-0.73897123,Diseased,26
14.07423,1.7443208,Diseased,26
12.246182,-1.3902969,Diseased,26
15.145463,-2.246832,Diseased,26
14.350615,0.88545465,Diseased,26
11.262502,-1.1378587,Diseased,26
11.55664,1.0524038,Diseased,26
15.480228,2.0223079,Diseased,26
16.162151,0.21435949,Diseased,26
13.836814,0.4995011,Diseased,26
11.725345,19.902832,Diseased,26
13.97471,-0.9062778,Diseased,26
12.60662,-1.28497,Diseased,26
3.6593847,17.484413,Diseased,26
-3.983488,11.440033,Diseased,26
13.27964,-2.3740819,Diseased,26
-4.97055,7.2169013,Diseased,26
13.727359,0.5831241,Diseased,26
3.8821542,10.146485,Diseased,52
14.400578,0.7647014,Diseased,26
0.8722599,17.967617,Diseased,26
-4.471922,1.8532405,Diseased,26
12.065648,0.3801332,Diseased,26
13.683815,0.93635154,Diseased,26
14.753493,0.10524351,Diseased,26
14.153956,0.8575302,Diseased,26
13.125641,-1.0302403,Diseased,26
3.3334622,8.198373,Diseased,26
0.14831538,15.916602,Diseased,26
13.844593,-1.8945395,Diseased,26
13.859671,-0.11109137,Diseased,26
-6.081625,2.8348699,Diseased,26
4.0185943,18.476402,Control,81
13.573643,1.0889702,Diseased,26
1.8820057,18.622623,Control,81
13.493155,-2.022643,Diseased,26
11.162721,0.40612757,Diseased,26
2.9778082,14.315111,Diseased,26
-4.721022,12.567264,Diseased,26
-1.8634592,14.181425,Diseased,26
14.678908,-1.5254172,Diseased,26
-4.944683,2.189483,Diseased,26
5.4211726,17.344746,Control,81
14.440771,1.4359838,Diseased,26
15.277952,1.2876657,Diseased,26
13.994155,-0.37111747,Diseased,26
12.516616,0.6231075,Diseased,26
13.824613,-2.547878,Diseased,26
0.18832962,15.716492,Diseased,26
15.842231,0.44072935,Diseased,26
-4.910821,11.420079,Diseased,26
-3.028666,1.4465388,Diseased,26
14.275901,2.56554,Diseased,26
14.770816,-0.20822553,Diseased,26
16.198984,-1.4601251,Diseased,26
-1.2005236,18.105042,Diseased,26
-3.062363,12.885763,Diseased,26
11.482136,0.20646128,Diseased,26
4.9235177,15.8839655,Diseased,26
-0.41426572,18.28465,Diseased,26
13.035978,-0.98966676,Diseased,26
-4.661116,14.005922,Diseased,26
13.182126,0.823159,Diseased,26
13.386766,-0.8586509,Diseased,26
3.4789267,18.662983,Control,81
12.485104,-1.9957509,Diseased,26
4.561561,16.78938,Diseased,26
-1.2620065,14.811229,Diseased,26
15.57127,-0.22793303,Diseased,26
4.8461995,17.222462,Diseased,26
13.328536,-0.81494445,Diseased,26
3.8432324,17.068777,Diseased,26
-3.957855,11.440932,Diseased,26
-5.043842,12.06309,Diseased,26
12.395725,-1.6655843,Diseased,26
6.730389,22.586475,Diseased,26
5.0330243,16.466957,Control,81
0.24315189,24.14877,Diseased,26
15.94728,0.92054147,Diseased,26
12.821922,-0.85235804,Diseased,26
2.1216052,18.775421,Control,81
4.620722,14.619911,Diseased,26
15.31809,0.19339423,Diseased,26
-0.9464995,19.422163,Diseased,26
12.615723,0.53740317,Diseased,26
-2.3791733,1.1097869,Diseased,26
11.746243,-0.57538474,Diseased,26
-2.7862947,12.1665125,Diseased,26
2.0911818,14.709398,Diseased,26
15.515037,0.566438,Diseased,26
14.354874,1.1492727,Diseased,26
4.63585,16.613955,Control,81
-0.9022686,0.8780747,Diseased,26
15.314451,0.5669834,Diseased,26
-4.951637,19.461592,Diseased,26
-6.1148014,3.057402,Diseased,26
5.2575393,15.472646,Control,81
11.722272,-1.365467,Diseased,26
15.667391,0.30930457,Diseased,26
1.935267,14.766291,Diseased,26
-1.5506351,0.3595652,Diseased,26
13.864622,0.030811692,Diseased,26
15.563441,-2.0496693,Diseased,26
11.397875,0.64328444,Diseased,26
-4.8570824,6.4824557,Control,81
13.300708,0.18399692,Diseased,26
13.924786,0.34467295,Diseased,26
13.747753,0.17028016,Diseased,26
12.902701,-0.0011198813,Diseased,26
15.0413685,-0.58294976,Diseased,26
13.735572,-2.0015123,Diseased,26
12.538095,-0.9673386,Diseased,26
14.151887,-1.5523139,Diseased,26
13.512073,0.47908875,Diseased,26
11.358061,0.63523203,Diseased,26
-4.619935,14.614836,Diseased,26
11.737459,-1.3745524,Diseased,26
15.411636,1.4452584,Diseased,26
-0.16367327,18.754053,Diseased,26
3.4354732,8.420823,Diseased,48
13.573704,-1.0260435,Diseased,26
15.198196,-1.4524003,Diseased,26
3.311148,14.520225,Diseased,26
-2.8336287,13.820775,Diseased,26
14.463941,1.1926718,Diseased,26
14.291157,0.585436,Diseased,26
13.48981,-1.6755103,Diseased,26
11.390231,0.098751746,Diseased,26
-4.5192776,15.659992,Diseased,26
12.324766,-1.2805363,Diseased,26
11.129525,0.3333146,Diseased,26
2.2305884,16.06143,Diseased,26
14.554229,0.44446665,Diseased,26
13.979042,-2.4231277,Diseased,26
13.434228,-0.12018832,Diseased,26
11.1715555,-0.7378079,Diseased,26
1.9295748,18.697086,Control,81
13.47146,2.1341155,Diseased,26
13.826524,1.8227481,Diseased,26
16.493557,-0.5036134,Diseased,26
-8.237495,3.2218797,Diseased,26
14.389694,-0.8489456,Diseased,26
-5.276732,6.149782,Control,81
3.9144762,18.52191,Control,81
14.37368,1.0844454,Diseased,26
11.726265,0.9407578,Diseased,26
5.3882813,14.9139185,Diseased,26
16.106838,-0.95101213,Diseased,26
6.088125,15.037478,Control,81
13.662652,0.1177085,Diseased,26
12.530154,-0.9536465,Diseased,26
12.029681,-0.41582093,Diseased,26
-0.6276151,0.46510798,Diseased,26
-2.0199568,14.511656,Diseased,26
4.7064843,17.383068,Control,81
12.883755,-1.2013918,Diseased,26
15.263262,0.65558094,Diseased,26
15.003559,0.28880116,Diseased,26
15.158594,1.8757224,Diseased,26
14.869815,1.7067127,Diseased,26
-4.938923,7.652681,Diseased,26
-4.0392904,11.601,Diseased,26
11.991446,1.1693438,Diseased,26
12.481794,-1.0057195,Diseased,26
1.1772964,16.057018,Diseased,26
13.365459,0.77551055,Diseased,26
12.242577,1.2713691,Diseased,26
14.48173,-2.6733298,Diseased,26
15.082058,0.6919706,Diseased,26
-4.9797864,3.1183085,Diseased,26
-4.464551,11.736316,Diseased,26
15.769509,-0.89603144,Diseased,26
12.968431,0.9275742,Diseased,26
15.232636,2.442442,Diseased,26
-2.5224051,14.66184,Diseased,26
12.965678,0.38232285,Diseased,26
14.192894,-0.64806914,Diseased,26
3.3520908,8.20626,Diseased,48
15.271675,-0.9808602,Diseased,26
14.71433,-2.3563561,Diseased,26
-2.6593163,12.631406,Diseased,26
14.905059,-2.2034535,Diseased,26
13.782619,0.32037696,Diseased,26
14.274838,-0.825788,Diseased,26
14.036616,-0.20202427,Diseased,26
13.160504,-0.39527968,Diseased,26
14.653017,1.2986013,Diseased,26
14.313966,-0.82666457,Diseased,26
15.838907,-1.3217427,Diseased,26
-2.769474,12.229948,Diseased,26
14.690407,-0.90826774,Diseased,26
13.147253,1.905352,Diseased,26
12.626994,18.637068,Diseased,26
13.470475,-1.4297374,Diseased,26
-2.4041839,11.535094,Diseased,26
14.232449,-0.5777127,Diseased,26
-1.7165283,14.872173,Diseased,26
0.26860207,17.111706,Control,81
-1.9104594,13.600565,Diseased,26
-0.55424976,19.350065,Diseased,26
14.561334,-1.1589942,Diseased,26
0.61786985,15.208957,Diseased,26
13.93897,2.2894988,Diseased,26
1.0984242,15.7843075,Diseased,26
-1.4045774,0.29527187,Diseased,26
5.6923933,16.890781,Control,81
14.271325,0.72932863,Diseased,26
4.3515787,16.998554,Diseased,26
2.8995717,15.587531,Diseased,26
3.9736042,17.229246,Control,81
-4.213376,9.761988,Diseased,26
13.788155,0.6436321,Diseased,26
-0.75210994,18.449705,Control,81
5.7988276,14.676567,Control,81
-1.7779415,12.704434,Diseased,26
15.178449,1.8418721,Diseased,26
15.486696,-0.14982016,Diseased,26
13.9113245,-1.3432175,Diseased,26
-5.7319117,2.054088,Diseased,26
-1.7718576,12.695982,Diseased,26
14.286567,-0.85735893,Diseased,26
13.838381,-1.9222869,Diseased,26
-4.7098575,13.678941,Diseased,26
6.1183085,15.509427,Diseased,26
14.191715,-2.1348562,Diseased,26
-0.58541447,17.642395,Diseased,26
14.388535,-1.9551301,Diseased,26
12.824312,-1.4605483,Diseased,26
-3.866705,10.688401,Diseased,26
3.8876767,11.730505,Diseased,52
15.783213,0.4831433,Diseased,26
-4.6901507,9.315336,Diseased,26
12.496173,-1.25025,Diseased,26
13.16286,1.1351283,Diseased,26
12.485868,0.15995303,Diseased,26
13.881245,-1.0756861,Diseased,26
14.6313095,0.50900316,Diseased,26
1.1918908,16.036736,Diseased,26
12.219033,0.9192859,Diseased,26
-3.5884793,10.992564,Diseased,26
16.41569,0.2780457,Diseased,26
13.249206,-0.017361129,Diseased,26
-5.0580506,8.20046,Diseased,26
-4.7962146,2.1016774,Diseased,26
14.485452,0.85194075,Diseased,26
3.9834495,15.243861,Diseased,26
15.573126,-0.93692106,Diseased,26
13.721858,-0.09422092,Diseased,26
-4.945162,14.190341,Diseased,26
12.979419,-0.86853075,Diseased,26
3.7021744,17.246618,Diseased,26
12.4744005,-0.12433034,Diseased,26
1.8122423,17.825556,Diseased,26
14.595451,1.3875594,Diseased,26
3.4475076,11.6052065,Diseased,26
4.8676543,16.760683,Diseased,26
-0.13628599,16.008093,Diseased,26
3.9242294,9.983281,Diseased,48
-2.818385,14.486511,Diseased,26
11.758199,0.06754403,Diseased,26
16.02809,0.56219435,Diseased,26
5.282956,15.317449,Diseased,26
-5.2517514,6.2042575,Control,81
13.72114,1.8500522,Diseased,26
13.657293,-2.2171526,Diseased,26
14.7563305,-0.43394244,Diseased,26
12.493582,0.2375347,Diseased,26
3.2505033,10.990477,Diseased,52
13.141317,1.8688536,Diseased,26
1.9968166,17.70381,Diseased,26
-5.8594146,2.7363782,Diseased,26
13.15019,-0.4598796,Diseased,26
14.54102,-0.9744988,Diseased,26
13.673426,0.10714679,Diseased,26
14.761271,0.4868012,Diseased,26
12.880788,-0.4519708,Diseased,26
-1.8491772,12.579802,Diseased,26
13.487113,2.1031241,Diseased,26
-3.6479595,1.1925281,Diseased,26
3.538802,13.429136,Diseased,26
14.611894,-0.5905844,Diseased,26
11.986759,0.6566671,Diseased,26
12.584078,0.2744255,Diseased,26
14.097601,-0.6410368,Diseased,26
14.864981,0.51449805,Diseased,26
3.2606137,10.28398,Diseased,20
3.1665297,11.7680855,Diseased,26
-6.0040684,1.8622876,Diseased,26
13.928167,2.053515,Diseased,26
14.616576,-1.015439,Diseased,26
1.101037,15.664757,Diseased,26
13.182254,1.7535189,Diseased,26
14.549302,1.6929557,Diseased,26
3.172932,16.277876,Diseased,26
-2.2964969,11.525244,Diseased,26
14.643373,-1.6169553,Diseased,26
13.63742,-0.86088055,Diseased,26
-2.2278934,1.1339501,Diseased,26
12.401585,0.19509591,Diseased,26
-0.41400614,15.391204,Diseased,26
-2.7134538,-9.88671,Diseased,26
-1.038223,19.961245,Diseased,26
-0.731434,0.66298735,Diseased,26
-4.2928743,9.649177,Diseased,26
11.704844,1.3644919,Diseased,26
12.1320095,-1.5085139,Diseased,26
14.52457,-0.18587504,Diseased,26
12.363426,2.3997984,Diseased,26
1.8899745,19.173122,Control,81
14.10468,1.4117138,Diseased,26
-4.164643,12.666495,Diseased,26
15.092818,1.4774061,Diseased,26
15.443311,-0.0048508057,Diseased,26
-4.1090713,15.2979965,Diseased,26
-4.024107,13.080533,Diseased,26
3.3290262,15.187514,Diseased,26
11.738417,0.002994225,Diseased,26
-4.407623,1.8638347,Diseased,26
3.2460673,11.05967,Diseased,48
5.4100394,16.626078,Diseased,26
12.366746,-1.148391,Diseased,26
-4.585861,15.73717,Diseased,26
12.805004,0.015096592,Diseased,26
13.988013,1.0227512,Diseased,26
16.392595,-0.5468315,Diseased,26
13.278968,1.7256792,Diseased,26
15.41199,0.91334873,Diseased,26
11.822992,-0.8508333,Diseased,26
-4.692397,9.310713,Diseased,26
14.48201,-2.69516,Diseased,26
12.8707485,0.5693419,Diseased,26
12.967081,-0.59239453,Diseased,26
14.085454,0.92535347,Diseased,26
15.808795,-1.6059146,Diseased,26
-1.5170339,15.035483,Diseased,26
0.4882163,16.099178,Diseased,26
0.36678392,15.727694,Diseased,26
13.142443,-0.2032805,Diseased,26
16.384892,1.0743917,Diseased,26
13.940613,2.3084767,Diseased,26
-1.2406087,20.31476,Diseased,26
13.271635,-0.3446523,Diseased,26
13.385526,1.2347368,Diseased,26
12.374992,0.01883648,Diseased,26
-0.99569714,17.70756,Diseased,26
14.78514,0.51105714,Diseased,26
14.192549,0.36862826,Diseased,26
4.132942,11.853281,Control,44
13.280295,1.4691706,Diseased,26
12.935261,0.69737446,Diseased,26
-1.8419163,21.154902,Diseased,26
14.331151,-2.3867707,Diseased,26
12.600484,0.6488483,Diseased,26
-1.9471502,13.963969,Diseased,26
4.7366624,15.522135,Diseased,26
3.3478801,11.541336,Diseased,48
15.702939,-2.331119,Diseased,26
14.197888,0.4034359,Diseased,26
14.019067,-1.6725155,Diseased,26
-1.155686,0.73417455,Diseased,26
3.3385563,11.380021,Diseased,20
-1.7635694,12.72,Diseased,26
-0.6266683,15.439467,Diseased,26
12.471669,-1.9479507,Diseased,26
13.404442,2.595359,Diseased,26
15.737232,1.7606044,Diseased,26
14.662172,0.30620456,Diseased,26
-4.5885673,15.740214,Diseased,26
5.936929,15.225189,Diseased,26
-3.9431734,14.270015,Diseased,26
-3.6959658,15.2921505,Diseased,26
3.9565108,11.76814,Diseased,52
14.333864,-0.09029826,Diseased,26
15.057215,0.6935499,Diseased,26
13.141437,0.35012168,Diseased,26
14.976981,1.1055169,Diseased,26
-5.196041,11.211798,Diseased,26
12.8566885,2.355022,Diseased,26
12.542712,-1.4965026,Diseased,26
4.186944,11.910247,Control,44
-5.007122,12.488423,Diseased,26
2.8578403,16.590128,Control,81
16.40404,1.063495,Diseased,26
15.794381,1.0716228,Diseased,26
13.840943,1.781899,Diseased,26
-0.110367104,18.434147,Diseased,26
12.691515,-0.2614966,Diseased,26
11.766458,-1.2576348,Diseased,26
15.663522,-0.17028342,Diseased,26
0.13320261,15.922662,Diseased,26
15.004684,0.89025337,Diseased,26
11.7310295,0.02586441,Diseased,26
-2.834785,12.130355,Diseased,26
15.32158,-0.7046504,Diseased,26
14.540281,-0.16131166,Diseased,26
12.787986,-1.7396367,Diseased,26
15.473226,-0.52639693,Diseased,26
15.252275,0.19034702,Diseased,26
3.245082,17.228443,Diseased,26
14.215707,-1.2116255,Diseased,26
15.25057,0.62687045,Diseased,26
-0.4505832,0.48917994,Diseased,26
1.0212624,16.562088,Diseased,26
0.69801384,15.677624,Diseased,26
12.484661,-1.0417798,Diseased,26
-1.7622646,13.991858,Diseased,26
13.398195,2.5926363,Diseased,26
-1.8565476,14.232801,Control,81
4.7001963,15.135314,Diseased,26
16.017366,0.3077093,Diseased,26
0.5057144,19.590092,Diseased,26
13.604959,1.0391474,Diseased,26
-5.1774874,13.742298,Diseased,26
14.008479,0.18815674,Diseased,26
14.438212,-0.5249707,Diseased,26
12.837711,-0.8401898,Diseased,26
3.7669713,13.480547,Diseased,26
-1.1779484,-0.14697695,Diseased,26
0.2756242,16.38499,Diseased,26
-3.936877,11.4253025,Diseased,26
3.7445588,9.417644,Diseased,26
14.196131,-1.8784066,Diseased,26
15.082961,16.651466,Diseased,26
0.78750837,19.533792,Diseased,26
11.702636,19.923492,Diseased,26
14.837231,0.6137617,Diseased,26
2.6948948,16.69031,Control,81
12.713128,-0.112240076,Diseased,26
14.747813,-2.3763812,Diseased,26
13.716091,0.7768422,Diseased,26
2.470077,18.763893,Diseased,26
12.434809,-1.103168,Diseased,26
11.919298,-0.31079882,Diseased,26
12.597324,-1.7720038,Diseased,26
12.159667,-0.31445068,Diseased,26
5.261879,16.361712,Control,81
13.432914,2.0782661,Diseased,26
13.0832205,-1.9750818,Diseased,26
5.229269,16.243391,Diseased,26
4.2455735,16.50174,Control,81
-2.875128,12.208213,Diseased,26
1.8749485,19.106691,Diseased,26
5.893039,14.3533535,Diseased,26
13.353621,-2.771922,Diseased,26
14.409406,-1.9356381,Diseased,26
-4.9534354,19.462955,Diseased,26
14.244243,-0.06782809,Diseased,26
11.274816,-1.1506608,Diseased,26
15.263903,0.00055616983,Diseased,26
11.830338,-0.93364483,Diseased,26
-7.075189,10.78906,Diseased,26
12.707579,1.1520921,Diseased,26
3.9385028,15.428562,Diseased,26
0.13514444,17.221237,Diseased,26
14.476999,-0.40077376,Diseased,26
12.075913,0.13249099,Diseased,26
3.6264722,10.537478,Diseased,52
3.6116612,12.921587,Diseased,26
14.059967,1.4016734,Diseased,26
-0.7152267,17.027573,Diseased,26
15.534594,-0.47683698,Diseased,26
14.724798,0.2896879,Diseased,26
15.968923,-1.12138,Diseased,26
13.699132,-2.1957536,Diseased,26
12.295575,-2.2966146,Diseased,26
13.609504,-0.722842,Diseased,26
14.988306,1.2791934,Diseased,26
-5.826114,2.7718,Diseased,26
14.270395,-0.63362396,Diseased,26
13.5036545,0.49945793,Diseased,26
13.573472,-0.67996204,Diseased,26
15.24145,1.2205815,Diseased,26
12.349626,2.403302,Diseased,26
12.8749895,0.47199836,Diseased,26
12.482309,-1.9449812,Diseased,26
12.606461,-0.7129977,Diseased,26
12.061191,0.46652225,Diseased,26
3.3985019,18.87219,Control,81
-4.9862695,6.1545267,Control,81
2.961356,14.296106,Diseased,26
12.637436,1.8670213,Diseased,26
12.692619,-0.99817914,Diseased,26
14.2152815,-1.2119634,Diseased,26
-5.179919,6.347638,Control,81
12.873919,-0.26502776,Diseased,26
14.795671,-1.8238358,Diseased,26
14.238927,0.4595207,Diseased,26
15.700795,-2.3295307,Diseased,26
2.9067328,13.668472,Diseased,26
15.483959,0.42951015,Diseased,26
14.01976,-0.14497378,Diseased,26
14.657733,-1.6023494,Diseased,26
1.4012251,19.258566,Diseased,26
12.913549,0.72688884,Diseased,26
-3.6612108,1.2969173,Diseased,26
11.413889,-0.40694913,Diseased,26
14.506547,0.3788952,Diseased,26
14.717285,-0.22592752,Diseased,26
14.588277,-0.22517501,Diseased,26
3.0297158,16.897629,Control,81
13.750102,-1.9837141,Diseased,26
15.350525,1.7165104,Diseased,26
12.477,1.537016,Diseased,26
4.0686874,18.369604,Control,81
13.470753,-1.5916991,Diseased,26
-2.1975234,14.682002,Diseased,26
4.3064523,16.550373,Diseased,26
14.960547,-1.2082226,Diseased,26
2.2943642,16.034666,Diseased,26
13.981262,1.0822234,Diseased,26
-4.58744,15.739291,Diseased,26
13.769017,-1.7802876,Diseased,26
13.373178,1.2190393,Diseased,26
13.159236,0.5889964,Diseased,26
11.7961855,-0.90251553,Diseased,26
11.709336,-1.3370591,Diseased,26
12.525563,0.7833297,Diseased,26
12.735729,-0.777688,Diseased,26
13.266566,1.1994554,Diseased,26
-4.514328,11.999658,Diseased,26
12.146378,-1.9224104,Diseased,26
-3.735184,10.726901,Diseased,26
14.682525,0.79589343,Diseased,26
13.296607,-0.9605794,Diseased,26
3.117874,13.800947,Diseased,26
15.017698,1.2801793,Diseased,26
-4.8896694,6.8287544,Control,81
13.750681,0.26848707,Diseased,26
2.6764922,18.153439,Control,81
13.824367,1.5710497,Diseased,26
11.52925,-1.6215407,Diseased,26
15.683845,0.0029171826,Diseased,26
12.639508,-0.59243333,Diseased,26
1.9373442,18.757994,Control,81
-3.6202123,10.687555,Diseased,26
12.78053,-1.5022447,Diseased,26
15.455925,-0.055923358,Diseased,26
13.867906,1.1353273,Diseased,26
5.4170747,17.333796,Control,81
16.671993,-0.10066164,Diseased,26
-0.5727775,19.305428,Diseased,26
14.8768635,1.690891,Diseased,26
4.4577227,14.109123,Diseased,48
16.05946,0.29205036,Diseased,26
12.3960085,-1.074187,Diseased,26
4.768263,13.88268,Diseased,26
12.210458,0.94004554,Diseased,26
16.411768,1.0802121,Diseased,26
14.5394335,-1.1515576,Diseased,26
4.502468,14.870142,Diseased,26
15.450303,0.37293357,Diseased,26
-1.7946403,11.640559,Diseased,26
13.772274,1.2944348,Diseased,26
-5.2711973,9.593323,Diseased,26
14.120844,-1.6130891,Diseased,26
13.955874,-0.18164939,Diseased,26
13.9824505,-2.8115911,Diseased,26
-1.4771562,20.590607,Diseased,26
-0.47552553,14.904744,Diseased,26
-2.7056227,11.912854,Diseased,26
13.5259285,0.15237379,Diseased,26
3.924201,19.773657,Diseased,26
-7.71004,-1.9598941,Diseased,26
14.991033,-0.4161503,Diseased,26
12.095503,0.4360126,Diseased,26
13.314927,-0.34438637,Diseased,26
16.00953,0.30403802,Diseased,26
15.1921835,-0.24525577,Diseased,26
0.6581951,17.943096,Control,81
-1.3386508,1.3810524,Diseased,26
14.944512,0.3223604,Diseased,26
-1.9086369,14.194875,Diseased,26
0.50166917,19.587046,Diseased,26
-4.009563,9.91025,Diseased,26
-0.45653293,0.50875527,Diseased,26
14.115055,0.8278242,Diseased,26
5.5811896,15.720639,Diseased,26
-4.262649,13.500768,Diseased,26
-2.0867078,12.629485,Diseased,26
-5.1169066,11.834752,Diseased,26
-2.9873588,14.106299,Diseased,26
14.06269,0.7146812,Diseased,26
14.855498,0.6604115,Diseased,26
11.359165,0.6627945,Diseased,26
13.210952,0.6720063,Diseased,26
11.912894,-0.00069393235,Diseased,26
13.684253,0.84772265,Diseased,26
-5.153908,13.1988945,Diseased,26
13.292245,-0.043677304,Diseased,26
13.236413,-1.5406959,Diseased,26
13.763399,-0.4313956,Diseased,26
5.5649123,15.216643,Diseased,26
13.390245,2.5676126,Diseased,26
4.835545,16.034992,Control,81
3.7661164,13.950746,Diseased,26
0.6472753,18.786463,Control,81
-8.261679,3.197304,Diseased,26
13.99984,-1.5648284,Diseased,26
16.055885,-0.6845527,Diseased,26
15.992731,-1.1221601,Diseased,26
14.302375,0.06081107,Diseased,26
5.7921214,16.420692,Control,81
2.5327947,18.751888,Control,81
14.970968,16.545921,Diseased,26
-4.9109077,12.246665,Diseased,26
3.2260563,18.24545,Control,81
-2.9241378,1.6061027,Diseased,26
0.92149734,18.610167,Control,81
-3.1117377,14.888951,Diseased,26
13.738331,0.37817562,Diseased,26
12.8824215,-1.8882942,Diseased,26
-4.123494,15.202044,Diseased,26
14.021206,-1.9768537,Diseased,26
15.182107,1.8409812,Diseased,26
13.624973,-1.0452123,Diseased,26
-1.3408561,1.3796382,Diseased,26
13.577107,0.5324557,Diseased,26
12.137412,-1.9160708,Diseased,26
-1.4495039,11.983657,Diseased,26
11.712413,19.9124,Diseased,26
15.485576,2.0310748,Diseased,26
2.0289474,17.068043,Control,81
12.821656,-0.16124417,Diseased,26
12.310284,-1.6547995,Diseased,26
13.935278,-1.1862539,Diseased,26
-1.210726,18.400015,Diseased,26
3.447934,8.443355,Diseased,48
1.7831237,18.701698,Control,81
12.582954,1.2025023,Diseased,26
3.945547,15.164917,Diseased,26
13.939061,-0.90663683,Diseased,26
15.936639,-1.0976878,Diseased,26
-0.8308541,19.684015,Diseased,26
12.636858,-2.4761446,Diseased,26
2.6670306,16.665289,Control,81
15.756307,1.7507089,Diseased,26
2.6531668,16.44816,Control,81
15.161428,-2.2815433,Diseased,26
15.442984,-1.6446311,Diseased,26
-1.5899668,14.98052,Diseased,26
3.4611704,18.772076,Control,81
-3.9612799,14.206252,Diseased,26
15.026359,0.3830222,Diseased,26
-5.219925,5.879286,Control,81
-5.5800467,2.140669,Diseased,26
15.815974,-0.74861705,Diseased,26
3.320867,11.207392,Diseased,26
11.502252,-1.6126828,Diseased,26
1.9037036,18.725767,Control,81
13.642359,1.4325988,Diseased,26
13.206164,0.5482438,Diseased,26
6.6804066,22.532518,Diseased,26
14.434294,-0.3537263,Diseased,26
13.451257,0.24063797,Diseased,26
13.546361,0.83730626,Diseased,26
11.92841,-1.7431761,Diseased,26
-6.3939075,2.80625,Diseased,26
15.162082,0.4224138,Diseased,26
-4.885338,1.7716515,Diseased,26
5.331771,13.293518,Diseased,26
15.150568,-2.2599025,Diseased,26
13.193767,-1.4728322,Diseased,26
13.659558,-1.3311707,Diseased,26
11.77141,-0.8264171,Diseased,26
1.5878857,17.60337,Diseased,26
-1.8224427,21.136234,Diseased,26
-0.6250304,19.006197,Diseased,26
13.300057,2.333575,Diseased,26
-0.11808237,0.45478493,Diseased,26
-1.5229057,15.012616,Diseased,26
15.494717,-0.05993698,Diseased,26
-7.097899,10.810499,Diseased,26
13.019057,1.1271905,Diseased,26
12.8029375,1.7192473,Diseased,26
11.615758,-0.86409485,Diseased,26
14.76004,-1.5070921,Diseased,26
-5.244823,13.664194,Diseased,26
12.665243,1.8357183,Diseased,26
3.462064,8.48243,Diseased,52
-0.59136397,17.64967,Diseased,26
-1.0867273,15.82822,Diseased,26
13.118317,1.7447767,Diseased,26
-4.0230575,1.4850204,Diseased,26
14.99666,1.018763,Diseased,26
-2.1580675,12.179579,Diseased,26
13.146761,-1.9899703,Diseased,26
-1.1463569,-0.06691719,Diseased,26
5.4080215,16.893744,Control,81
14.830279,2.2730713,Diseased,26
-4.0784,1.8287474,Diseased,26
12.560174,1.1311415,Diseased,26
2.275959,18.88533,Diseased,26
4.9761543,15.428857,Diseased,26
11.159528,-0.7460823,Diseased,26
-4.361454,12.655144,Diseased,26
13.199492,-0.9088114,Diseased,26
12.838891,0.5553563,Diseased,26
12.951912,1.7222741,Diseased,26
-2.7423615,14.031777,Diseased,26
11.013502,-0.021690533,Diseased,26
15.937239,-1.1536734,Diseased,26
15.237307,-1.5633292,Diseased,26
6.7267838,22.58281,Diseased,26
14.639464,-1.0579426,Diseased,26
12.12571,-0.9218735,Diseased,26
3.8617089,18.613256,Control,81
-2.8692245,1.7098291,Diseased,26
-0.84376127,14.640083,Diseased,26
14.616135,-0.27413124,Diseased,26
13.118065,0.17448334,Diseased,26
14.888023,0.6307149,Diseased,26
11.669905,0.44113526,Diseased,26
12.879404,0.6641827,Diseased,26
0.40442368,19.474672,Diseased,26
3.253819,18.586008,Control,81
14.2820635,2.5537477,Diseased,26
